date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:56:55	469329/469329	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:26:56%20GMT	https://www.captalopharma.co.in/60-ml-paracetamol-phenylephrine-hydrochloride-and-chlorpheniramine-maleate-syrup-8179254.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/60-ml-paracetamol-phenylephrine-hydrochloride-and-chlorpheniramine-maleate-syrup-8179254.html	(from https://www.captalopharma.co.in/)
10:56:57	467683/467683	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:26:59%20GMT	https://www.captalopharma.co.in/60-ml-hbr-phenylephrine-hcl-and-chlorpheniramine-maleate-syrup-8179255.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/60-ml-hbr-phenylephrine-hcl-and-chlorpheniramine-maleate-syrup-8179255.html	(from https://www.captalopharma.co.in/)
10:56:59	468526/468526	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:00%20GMT	https://www.captalopharma.co.in/60-ml-paracetamol-phenylephrine-hydrochloride-and-chlorpheniramine-maleate-syrup-8179256.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/60-ml-paracetamol-phenylephrine-hydrochloride-and-chlorpheniramine-maleate-syrup-8179256.html	(from https://www.captalopharma.co.in/)
10:57:00	468808/468808	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:02%20GMT	https://www.captalopharma.co.in/100-ml-levosalbutamol-ambroxol-hydrochloride-and-guaiphenesin-syrup-8179257.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/100-ml-levosalbutamol-ambroxol-hydrochloride-and-guaiphenesin-syrup-8179257.html	(from https://www.captalopharma.co.in/)
10:57:01	468936/468936	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:03%20GMT	https://www.captalopharma.co.in/60-ml-mefenamic-acid-and-paracetamol-suspension-8179258.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/60-ml-mefenamic-acid-and-paracetamol-suspension-8179258.html	(from https://www.captalopharma.co.in/)
10:57:03	468329/468329	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:05%20GMT	https://www.captalopharma.co.in/200-ml-lactulose-solution-usp-8179259.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/200-ml-lactulose-solution-usp-8179259.html	(from https://www.captalopharma.co.in/)
10:57:04	468050/468050	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:06%20GMT	https://www.captalopharma.co.in/200-ml-cyproheptadine-hydrochloride-tricholine-citrate-and-sorbitol-syrup-8179260.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/200-ml-cyproheptadine-hydrochloride-tricholine-citrate-and-sorbitol-syrup-8179260.html	(from https://www.captalopharma.co.in/)
10:57:06	470064/470064	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:07%20GMT	https://www.captalopharma.co.in/ondansetron-hydrochloride-oral-solution-8179261.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/ondansetron-hydrochloride-oral-solution-8179261.html	(from https://www.captalopharma.co.in/)
10:57:07	467531/467531	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:08%20GMT	https://www.captalopharma.co.in/170-ml-milk-of-magnesia-liquid-paraffin-with-sodium-picosuphate-suspension-8179262.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/170-ml-milk-of-magnesia-liquid-paraffin-with-sodium-picosuphate-suspension-8179262.html	(from https://www.captalopharma.co.in/)
10:57:12	383750/383750	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:13%20GMT	https://www.captalopharma.co.in/pharmaceutical-ointment.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/pharmaceutical-ointment.html	(from https://www.captalopharma.co.in/)
10:57:13	467056/467056	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:15%20GMT	https://www.captalopharma.co.in/betamethasone-valerate-cream-bp-8179263.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/betamethasone-valerate-cream-bp-8179263.html	(from https://www.captalopharma.co.in/)
10:57:16	466025/466025	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:17%20GMT	https://www.captalopharma.co.in/30-gm-diclofenac-diethylamine-oleum-lini-methyl-salicylate-capsaicin-and-menthol-gel-8179264.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/30-gm-diclofenac-diethylamine-oleum-lini-methyl-salicylate-capsaicin-and-menthol-gel-8179264.html	(from https://www.captalopharma.co.in/)
10:57:19	465707/465707	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:20%20GMT	https://www.captalopharma.co.in/15-gm-luliconazole-cream-8179265.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/15-gm-luliconazole-cream-8179265.html	(from https://www.captalopharma.co.in/)
10:57:20	466195/466195	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:22%20GMT	https://www.captalopharma.co.in/15-gm-clobetasol-propionate-neomycin-sulphate-tolnaftate-iodochlorhydroxyquinoline-and-ketoconazole-cream-8179266.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/15-gm-clobetasol-propionate-neomycin-sulphate-tolnaftate-iodochlorhydroxyquinoline-and-ketoconazole-cream-8179266.html	(from https://www.captalopharma.co.in/)
10:57:21	457020/457020	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:23%20GMT	https://www.captalopharma.co.in/glutamine-powder-8179268.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/glutamine-powder-8179268.html	(from https://www.captalopharma.co.in/)
10:57:22	455155/455155	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:24%20GMT	https://www.captalopharma.co.in/medical-quality-management-system-8179269.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/medical-quality-management-system-8179269.html	(from https://www.captalopharma.co.in/)
10:57:24	454119/454119	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:25%20GMT	https://www.captalopharma.co.in/medical-technology-transfer-service-8179279.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/medical-technology-transfer-service-8179279.html	(from https://www.captalopharma.co.in/)
10:57:26	453833/453833	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:27%20GMT	https://www.captalopharma.co.in/medical-pharma-export-division-service-8179275.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/medical-pharma-export-division-service-8179275.html	(from https://www.captalopharma.co.in/)
10:57:28	454062/454062	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:30%20GMT	https://www.captalopharma.co.in/medical-product-development-service-8179276.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/medical-product-development-service-8179276.html	(from https://www.captalopharma.co.in/)
10:57:35	268541/268541	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:37%20GMT	https://www.captalopharma.co.in/contact-us.html	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us.html	(from https://www.captalopharma.co.in/)
10:57:36	168562/168562	---M--	200	added ('OK')	image/jpeg	etag:%2278ee6b64354c86fbecfebcef437d3085%22	https://cpimg.tistatic.com//137465/6/template_photo_1.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_1.jpg	(from https://www.captalopharma.co.in/)
10:57:36	57423/57423	---M--	200	added ('OK')	image/jpeg	etag:W/%22e04f-2oolkCQlibX2NWC7lEJ8oCC86ew%22	https://cpimg.tistatic.com//137465/6/template_photo_2.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_2.jpg	(from https://www.captalopharma.co.in/)
10:57:36	104884/104884	---M--	200	added ('OK')	image/jpeg	etag:%22781a33e93caed60320a083bcfd78d85f%22	https://cpimg.tistatic.com//137465/6/template_photo_3.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_3.jpg	(from https://www.captalopharma.co.in/)
10:57:37	104252/104252	---M--	200	added ('OK')	image/jpeg	etag:%224e91d1fe47022f59facc914b5803ed76%22	https://cpimg.tistatic.com//137465/6/template_photo_4.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_4.jpg	(from https://www.captalopharma.co.in/)
10:57:37	28463/28463	---M--	200	added ('OK')	image/jpeg	etag:W/%226f2f-r7l3sk4/ec3GFt4b3/pGZqKySTI%22	https://cpimg.tistatic.com/08179253/b/4/60-ML-Bromhexine-HCL-Terbutaline-Sulphate-Guaiphenesin-Menthol-Syrup.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179253/b/4/60-ML-Bromhexine-HCL-Terbutaline-Sulphate-Guaiphenesin-Menthol-Syrup.jpg	(from https://www.captalopharma.co.in/)
10:57:44	30540/30540	---M--	200	added ('OK')	image/jpeg	etag:%22fc07c0d62e40e6d3691c7e159204f61a%22	https://cpimg.tistatic.com/08179255/b/4/60-ML-HBR-Phenylephrine-HCL-Chlorpheniramine-Maleate-Syrup.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179255/b/4/60-ML-HBR-Phenylephrine-HCL-Chlorpheniramine-Maleate-Syrup.jpg	(from https://www.captalopharma.co.in/)
10:57:44	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:45%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179253=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-usfe5a.html	(from https://www.captalopharma.co.in/)
10:57:47	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:48%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179255=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-use65a.html	(from https://www.captalopharma.co.in/)
10:57:47	39176/39176	---M--	200	added ('OK')	image/jpeg	etag:W/%229908-yvYzxEX1GxW2PWEPw2E+DrcSPNU%22	https://cpimg.tistatic.com/08179259/b/4/200-ML-Lactulose-Solution-USP.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179259/b/4/200-ML-Lactulose-Solution-USP.jpg	(from https://www.captalopharma.co.in/)
10:57:49	29340/29340	---M--	200	added ('OK')	image/jpeg	etag:W/%22729c-zVCxECrokm1A/e9/mBQZO5XTrNY%22	https://cpimg.tistatic.com/08179249/b/4/60-ML-Levocetirizine-Hydrochloride-Montelukast-Suspension.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179249/b/4/60-ML-Levocetirizine-Hydrochloride-Montelukast-Suspension.jpg	(from https://www.captalopharma.co.in/)
10:57:49	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:51%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179259=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-use3aa.html	(from https://www.captalopharma.co.in/)
10:57:52	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:53%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179249=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us052e.html	(from https://www.captalopharma.co.in/)
10:57:52	22978/22978	---M--	200	added ('OK')	image/jpeg	etag:%22b2d839075b5a0887d4496a605650c1ea%22	https://cpimg.tistatic.com/08179265/b/4/15-GM-Luliconazole-Cream.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179265/b/4/15-GM-Luliconazole-Cream.jpg	(from https://www.captalopharma.co.in/)
10:57:54	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:55%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_478_8179265=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-usd970.html	(from https://www.captalopharma.co.in/)
10:57:54	32889/32889	---M--	200	added ('OK')	image/jpeg	etag:W/%228079-+Ycc4fPdvUIZcGb+S7DQfWDLOvI%22	https://cpimg.tistatic.com/08179268/b/4/Glutamine-Powder.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179268/b/4/Glutamine-Powder.jpg	(from https://www.captalopharma.co.in/)
10:57:56	27057/27057	---M--	200	added ('OK')	image/jpeg	etag:W/%2269b1-NoKLWrJmBDX9sqigmGp3/xfrAlE%22	https://cpimg.tistatic.com//137465/6/template_photo_5.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_5.jpg	(from https://www.captalopharma.co.in/)
10:57:56	268469/268469	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:27:58%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_1625_8179268=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us3571.html	(from https://www.captalopharma.co.in/)
10:57:56	18922/18922	---M--	200	added ('OK')	image/jpeg	etag:W/%2249ea-5TaEN4N6G6hj0GGE1HllGE2pgUk%22	https://cpimg.tistatic.com//137465/6/template_photo_6.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/137465/6/template_photo_6.jpg	(from https://www.captalopharma.co.in/)
10:57:56	28498/28498	---M--	200	added ('OK')	image/jpeg	etag:W/%226f52-h/4eMkT2u7kG9U5WFJfADKAiICw%22	https://cpimg.tistatic.com/08179257/b/4/100-ML-Levosalbutamol-Ambroxol-Hydrochloride-Guaiphenesin-Syrup.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179257/b/4/100-ML-Levosalbutamol-Ambroxol-Hydrochloride-Guaiphenesin-Syrup.jpg	(from https://www.captalopharma.co.in/)
10:58:01	37267/37267	---M--	200	added ('OK')	image/jpeg	etag:%22b12586329a07bfbda12194123f6a90b2%22	https://cpimg.tistatic.com/08179260/b/4/200-ML-Cyproheptadine-Hydrochloride-Tricholine-Citrate-Sorbitol-Syrup.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179260/b/4/200-ML-Cyproheptadine-Hydrochloride-Tricholine-Citrate-Sorbitol-Syrup.jpg	(from https://www.captalopharma.co.in/)
10:58:01	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:28:02%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179257=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-usf7fb.html	(from https://www.captalopharma.co.in/)
10:58:03	30401/30401	---M--	200	added ('OK')	image/jpeg	etag:W/%2276c1-ELptJXf2fMT2hF2ZP43ZIXrRObQ%22	https://cpimg.tistatic.com/08179262/b/4/170-ML-Milk-Of-Magnesia-Liquid-Paraffin-With-Sodium-Picosuphate-Suspension.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179262/b/4/170-ML-Milk-Of-Magnesia-Liquid-Paraffin-With-Sodium-Picosuphate-Suspension.jpg	(from https://www.captalopharma.co.in/)
10:58:03	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:28:05%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179260=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us9c7c.html	(from https://www.captalopharma.co.in/)
10:58:08	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:28:09%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179262=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us14a4.html	(from https://www.captalopharma.co.in/)
10:58:08	28972/28972	---M--	200	added ('OK')	image/jpeg	etag:W/%22712c-d3Oz1IgNBAwUDVQxOhs9AevwVVY%22	https://cpimg.tistatic.com/08179250/b/4/60-ML-Pediatric-Paracetamol-Oral-Suspension-IP.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179250/b/4/60-ML-Pediatric-Paracetamol-Oral-Suspension-IP.jpg	(from https://www.captalopharma.co.in/)
10:58:12	27526/27526	---M--	200	added ('OK')	image/jpeg	etag:%22d53e70f3f9c5f2228ec38e048df234dd%22	https://cpimg.tistatic.com/08179258/b/4/60-ML-Mefenamic-Acid-Paracetamol-Suspension.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179258/b/4/60-ML-Mefenamic-Acid-Paracetamol-Suspension.jpg	(from https://www.captalopharma.co.in/)
10:58:13	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:28:14%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179250=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us708f.html	(from https://www.captalopharma.co.in/)
10:58:15	268468/268468	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Sep%202024%2005:28:17%20GMT	https://www.captalopharma.co.in/contact-us.html?ID_137465_455_8179258=1	C:/Users/shiva/Desktop/paarajlife/www.captalopharma.co.in/contact-us90d6.html	(from https://www.captalopharma.co.in/)
10:58:15	25992/25992	---M--	200	added ('OK')	image/jpeg	etag:W/%226588-CQNWflcFJDjNrdAZK3RtwIBGyvk%22	https://cpimg.tistatic.com/08179264/b/4/30-GM-Diclofenac-Diethylamine-Oleum-Lini-Methyl-Salicylate-Capsaicin-Menthol-Gel.jpg	C:/Users/shiva/Desktop/paarajlife/cpimg.tistatic.com/08179264/b/4/30-GM-Diclofenac-Diethylamine-Oleum-Lini-Methyl-Salicylate-Capsaicin-Menthol-Gel.jpg	(from https://www.captalopharma.co.in/)
